id,name,age,age_bucket,score,score_category,rating,balance,is_active,birth_date,days_since_birth,created_at,tag_count,tags_str,street,city,zip_code,category_id,byte_flag,high_value
1777,user_01777,29,young,90.7,high,2.66,5435.78,false,1984-12-23,15087,2022-02-10 11:31:36,4,"toys, home, electronics, books",Pine Rd,Philadelphia,31681,10,79,false
1778,user_01778,56,senior,70.75,high,1.1,23715.72,false,1967-08-22,21420,2022-11-03 12:38:44,3,"books, home, beauty",Cedar Ln,Houston,16072,85,14,false
1779,user_01779,28,young,92.23,high,3.31,31285.73,true,1983-11-26,15480,2023-04-27 05:26:38,2,"beauty, clothing",Washington St,Chicago,73108,15,105,true
1780,user_01780,30,young,32.4,low,2.19,22111.24,true,1975-09-20,18469,2025-04-18 00:07:35,3,"books, beauty, home",Maple Dr,San Antonio,61808,76,125,false
1781,user_01781,80,senior,48.89,medium,3.32,35818.45,true,1973-02-06,19425,2022-03-02 19:25:54,4,"home, books, electronics, toys",Park Ave,Houston,69686,9,122,false
1783,user_01783,52,senior,4.3,low,2.59,4954.68,true,1974-11-26,18767,2025-05-05 23:50:56,3,"food, home, sports",Maple Dr,Houston,37262,29,43,false
1785,user_01785,36,middle,13.77,low,2.88,39776.27,true,1999-03-11,9896,2025-10-19 12:32:18,2,"beauty, home",Main St,Los Angeles,90895,90,110,false
1786,user_01786,57,senior,73.14,high,2.31,9921.01,true,1961-08-23,23610,2023-02-03 03:28:00,1,electronics,Cedar Ln,San Antonio,52761,66,29,false
1789,user_01789,45,middle,84.02,high,4.14,26732.98,false,1987-05-31,14198,2020-01-29 17:42:39,2,"sports, toys",Main St,Los Angeles,64466,1,65,false
1790,user_01790,42,middle,9.96,low,2.56,24817.09,true,1962-09-30,23207,2025-10-31 15:02:03,3,"home, toys, books",Elm Blvd,Phoenix,43124,43,7,false
1791,user_01791,44,middle,29.93,low,3.32,14772.45,true,1960-04-27,24093,2024-12-26 17:18:57,2,"home, electronics",Oak Ave,Philadelphia,95968,16,91,false
1792,user_01792,54,senior,97.82,high,2.66,33848.47,true,1970-12-17,20207,2022-10-21 22:50:36,2,"books, food",Main St,Philadelphia,12380,21,62,true
1795,user_01795,80,senior,44.51,medium,3.13,-8879.14,true,1961-10-13,23559,2022-03-02 09:49:42,3,"electronics, books, home",Maple Dr,San Antonio,15292,61,30,false
1796,user_01796,56,senior,99.17,high,1.88,47436.7,false,1986-06-20,14543,2025-08-14 21:09:22,3,"food, electronics, beauty",Washington St,Los Angeles,50566,95,90,true
1797,user_01797,56,senior,98.26,high,1.35,30837.17,false,1980-01-19,16887,2020-02-26 22:08:44,3,"books, sports, toys",Washington St,Dallas,52097,19,113,true
1799,user_01799,63,senior,52.17,medium,4.11,-6352.73,true,1984-06-05,15288,2023-11-25 12:42:52,4,"clothing, beauty, books, home",Maple Dr,Los Angeles,36883,82,58,false
1800,user_01800,25,young,74.77,high,3.92,24334.7,false,1971-05-12,20061,2023-12-20 11:54:58,1,books,Main St,Dallas,46800,90,100,false
1801,user_01801,52,senior,88.19,high,3.71,42950.89,true,1992-10-15,12234,2026-03-30 02:05:11,4,"clothing, home, food, beauty",Main St,Houston,37688,74,119,true
1804,user_01804,51,senior,32.94,low,3.51,32638.31,true,2001-06-14,9070,2025-02-25 16:24:12,4,"books, home, food, sports",Cedar Ln,Philadelphia,85987,65,57,false
1806,user_01806,58,senior,85.99,high,2.27,-8467.56,true,2004-02-18,8091,2024-04-26 20:51:56,2,"toys, home",Park Ave,Dallas,60846,21,38,false
1807,user_01807,33,middle,90.42,high,2.64,25272.12,false,1971-08-27,19954,2024-09-18 05:30:53,3,"electronics, books, clothing",Cedar Ln,Houston,75673,29,22,false
1808,user_01808,47,middle,23.79,low,3.78,32656.11,true,1985-07-18,14880,2025-04-19 19:23:14,4,"food, beauty, home, electronics",Maple Dr,San Antonio,51295,25,35,false
1809,user_01809,36,middle,42.39,medium,3.45,43173.79,true,1992-01-09,12514,2022-09-02 10:48:05,3,"books, beauty, sports",Maple Dr,Houston,45106,6,38,false
1811,user_01811,71,senior,41.85,medium,1.12,34096.57,true,1973-10-19,19170,2021-06-08 15:06:35,2,"sports, books",Oak Ave,Chicago,72601,91,6,false
1813,user_01813,67,senior,53.89,medium,4.21,8696.81,true,1980-10-27,16605,2025-06-30 13:37:46,2,"beauty, sports",Elm Blvd,San Antonio,10867,25,15,false
1814,user_01814,29,young,69.43,high,4.3,14018.44,false,1972-09-30,19554,2023-08-10 14:21:27,1,food,Pine Rd,San Antonio,14635,88,47,false
1815,user_01815,61,senior,2.34,low,1.42,36395.54,true,1998-09-22,10066,2025-06-21 17:02:30,4,"electronics, books, beauty, food",Maple Dr,New York,83955,87,27,false
1817,user_01817,65,senior,63.52,medium,4.36,34437.96,true,1993-11-26,11827,2025-07-08 17:53:44,2,"clothing, electronics",Cedar Ln,Houston,99949,44,57,false
1818,user_01818,76,senior,41.79,medium,4.46,43862.93,true,1973-01-13,19449,2024-05-06 08:03:02,2,"beauty, sports",Main St,Dallas,21146,96,71,false
1821,user_01821,27,young,69.48,high,2.03,38994.18,false,1975-11-14,18414,2023-01-29 00:48:22,4,"sports, beauty, home, toys",Main St,San Antonio,12549,89,64,true
1822,user_01822,18,young,81.05,high,3.8,6355.08,false,2002-12-07,8529,2023-12-25 08:16:06,4,"electronics, sports, beauty, clothing",Park Ave,Dallas,81756,79,116,false
1824,user_01824,39,middle,38.72,medium,3.87,22564.92,true,1978-01-21,17615,2020-08-18 18:01:33,4,"toys, food, sports, home",Cedar Ln,Dallas,19769,48,16,false
1825,user_01825,66,senior,76.18,high,2.05,23398.66,false,1981-05-16,16404,2023-03-05 02:54:30,3,"clothing, toys, sports",Maple Dr,Dallas,86366,3,21,false
1828,user_01828,77,senior,0.05,low,3.71,-6940.22,true,2004-07-12,7946,2024-09-21 03:44:05,3,"electronics, books, clothing",Elm Blvd,Los Angeles,22004,2,95,false
1829,user_01829,28,young,68.61,high,4.72,3778.61,true,1962-12-09,23137,2020-09-11 11:31:56,1,food,Main St,Chicago,55615,80,120,false
1830,user_01830,59,senior,66.36,medium,4.75,28400.22,false,1988-10-28,13682,2025-01-22 14:38:29,4,"home, food, clothing, toys",Elm Blvd,Dallas,45262,20,98,false
1833,user_01833,43,middle,51.62,medium,1.32,6372.21,true,1965-03-25,22300,2021-10-18 22:01:33,3,"toys, clothing, food",Main St,Philadelphia,78283,95,11,false
1834,user_01834,54,senior,61.72,medium,3.23,2545.98,false,1993-07-17,11959,2022-01-26 11:40:14,3,"food, sports, books",Elm Blvd,Dallas,43487,76,27,false
1835,user_01835,41,middle,80.07,high,4.45,47729.59,false,1996-10-24,10764,2025-10-05 16:41:37,4,"books, home, clothing, beauty",Oak Ave,Los Angeles,21865,10,62,true
1836,user_01836,70,senior,65.91,medium,3.89,1913.58,false,1960-09-29,23938,2020-05-03 21:54:23,2,"food, books",Elm Blvd,San Antonio,25438,54,67,false
1837,user_01837,18,young,33.49,medium,2.33,22798.94,true,2003-06-12,8342,2024-08-29 18:22:44,1,food,Maple Dr,Philadelphia,90766,9,72,false
1839,user_01839,39,middle,53.53,medium,4.23,10648.23,true,1976-03-25,18282,2023-08-09 18:33:15,4,"toys, home, beauty, books",Washington St,Los Angeles,70032,84,116,false
1840,user_01840,50,middle,25.8,low,2.81,7694.66,true,1981-02-19,16490,2022-05-12 13:57:37,1,clothing,Park Ave,Dallas,53338,79,34,false
1841,user_01841,29,young,69.54,high,2.33,49462.78,true,1982-07-14,15980,2023-03-16 21:58:41,2,"electronics, beauty",Cedar Ln,San Antonio,10427,20,71,true
1842,user_01842,68,senior,66.91,high,2.63,45267.31,true,1992-04-23,12409,2023-06-26 13:12:27,4,"food, books, clothing, toys",Pine Rd,Phoenix,72720,8,119,true
1843,user_01843,73,senior,31.61,low,1.93,12726.04,true,1971-09-17,19933,2023-10-28 13:56:44,3,"sports, clothing, electronics",Main St,San Antonio,53946,28,112,false
1845,user_01845,52,senior,75.83,high,1.19,13705.57,true,1988-08-12,13759,2025-12-05 08:41:30,3,"books, home, toys",Cedar Ln,New York,74427,43,102,false
1846,user_01846,71,senior,29.65,low,3.09,-8276.66,true,1990-05-17,13116,2021-03-09 10:36:24,1,food,Washington St,Houston,56352,85,97,false
1847,user_01847,77,senior,71.48,high,3.1,8609.74,true,1985-09-15,14821,2023-10-27 00:25:38,1,books,Washington St,New York,51431,20,11,false
1848,user_01848,28,young,81.45,high,3.16,42022.86,false,1968-03-06,21223,2026-03-29 04:10:52,2,"sports, books",Cedar Ln,Los Angeles,97798,21,4,true
1850,user_01850,50,middle,99.39,high,2.93,23662.29,false,1999-04-06,9870,2020-09-05 12:45:06,1,toys,Washington St,New York,41876,24,58,false
1851,user_01851,80,senior,95.6,high,3.82,18820.32,false,1998-02-25,10275,2021-06-22 23:55:27,2,"food, toys",Cedar Ln,Phoenix,93588,58,127,false
1852,user_01852,51,senior,35.65,medium,3.34,3099.44,true,2001-06-22,9062,2021-11-16 11:05:37,2,"food, home",Main St,New York,43382,45,114,false
1853,user_01853,64,senior,97.1,high,2.32,10265.07,false,1980-01-01,16905,2024-12-03 09:58:49,4,"beauty, books, electronics, food",Main St,Phoenix,31393,14,26,false
1854,user_01854,44,middle,63.76,medium,4.46,13983.85,false,1980-11-20,16581,2024-06-27 07:56:45,4,"books, sports, home, electronics",Washington St,Dallas,83127,39,71,false
1855,user_01855,63,senior,17.83,low,4.39,47890.56,true,1985-06-05,14923,2024-08-18 06:38:56,3,"books, home, sports",Pine Rd,San Antonio,75465,89,112,false
1856,user_01856,61,senior,61.5,medium,4.76,24961.02,false,1974-04-28,18979,2023-08-03 07:38:49,3,"electronics, sports, toys",Main St,New York,96407,4,82,false
1857,user_01857,21,young,22.54,low,4.82,24555.24,true,1970-07-11,20366,2022-01-19 18:24:45,4,"clothing, toys, sports, beauty",Cedar Ln,New York,21159,70,57,false
1858,user_01858,75,senior,88.76,high,4.1,-5458.22,true,1970-06-29,20378,2023-02-11 01:05:50,2,"sports, beauty",Cedar Ln,Philadelphia,65613,36,50,false
1859,user_01859,58,senior,65.59,medium,2.96,20689.63,false,1966-05-11,21888,2022-09-17 09:13:24,4,"books, home, sports, toys",Elm Blvd,San Antonio,70081,48,118,false
1862,user_01862,57,senior,62.92,medium,1.74,7962.16,false,2004-02-02,8107,2022-07-06 18:20:16,3,"books, clothing, electronics",Oak Ave,San Antonio,95211,27,10,false
1863,user_01863,74,senior,26.21,low,1.81,20773.45,true,1986-12-06,14374,2020-06-25 02:37:41,2,"books, beauty",Maple Dr,Dallas,92663,31,44,false
1864,user_01864,62,senior,17.29,low,1.8,36374.22,true,1985-12-23,14722,2025-06-23 19:03:27,1,home,Oak Ave,Chicago,47291,12,45,false
1865,user_01865,48,middle,57.17,medium,3.33,-6332.16,true,1985-04-29,14960,2024-01-26 12:01:55,3,"clothing, beauty, books",Oak Ave,New York,57408,31,39,false
1866,user_01866,53,senior,90.0,high,1.35,47992.15,true,1978-04-18,17528,2022-07-29 03:49:56,2,"home, toys",Elm Blvd,Phoenix,63298,65,93,true
1867,user_01867,67,senior,68.56,high,2.73,554.04,false,1998-05-09,10202,2024-08-26 01:11:20,4,"clothing, beauty, sports, toys",Park Ave,Los Angeles,36493,38,32,false
1868,user_01868,28,young,61.92,medium,4.53,32464.97,true,1980-01-29,16877,2020-05-02 12:22:25,1,home,Oak Ave,Los Angeles,29757,76,78,false
1869,user_01869,52,senior,64.47,medium,3.85,24703.74,false,1987-02-04,14314,2023-01-24 22:06:57,2,"sports, electronics",Main St,Chicago,91011,74,27,false
1870,user_01870,43,middle,96.42,high,3.91,31771.42,true,1999-09-05,9718,2021-04-16 00:26:54,2,"toys, beauty",Main St,Chicago,19188,81,102,true
1871,user_01871,23,young,1.13,low,3.62,31446.9,true,1970-05-01,20437,2024-04-21 15:20:26,4,"home, electronics, food, toys",Park Ave,New York,49373,15,61,false
1872,user_01872,78,senior,79.9,high,3.37,15791.44,false,1966-11-15,21700,2022-03-06 16:20:01,4,"toys, food, electronics, sports",Cedar Ln,Chicago,13004,59,88,false
1873,user_01873,22,young,82.55,high,4.02,2538.05,false,1962-05-05,23355,2021-08-31 11:21:15,4,"clothing, electronics, books, toys",Maple Dr,Philadelphia,95592,41,112,false
1875,user_01875,49,middle,10.81,low,3.72,21374.9,true,1962-05-15,23345,2024-12-06 23:46:06,4,"clothing, food, books, electronics",Cedar Ln,Houston,70452,72,107,false
1876,user_01876,31,middle,84.44,high,4.2,14373.25,false,1986-04-20,14604,2022-06-05 10:33:56,2,"food, clothing",Cedar Ln,Houston,33934,60,85,false
1877,user_01877,72,senior,88.93,high,4.65,40308.04,true,1993-07-15,11961,2024-09-06 01:30:59,3,"home, food, toys",Main St,Dallas,34445,15,54,true
1878,user_01878,51,senior,86.19,high,4.11,4112.47,false,1978-07-01,17454,2024-08-28 23:14:11,4,"sports, beauty, home, clothing",Oak Ave,San Antonio,13136,19,61,false
1883,user_01883,42,middle,50.66,medium,2.02,40957.61,true,2004-11-03,7832,2023-11-05 13:18:23,1,home,Elm Blvd,Phoenix,32996,4,50,false
1884,user_01884,72,senior,56.66,medium,3.7,37275.76,true,1960-10-17,23920,2021-12-18 06:43:05,1,clothing,Pine Rd,Phoenix,92822,12,105,false
1886,user_01886,78,senior,58.09,medium,4.35,27858.85,true,1977-05-17,17864,2022-03-14 13:25:44,1,clothing,Washington St,Houston,80133,53,92,false
1887,user_01887,69,senior,69.32,high,2.04,43495.38,true,1981-07-31,16328,2022-05-04 16:32:05,3,"home, clothing, books",Main St,Los Angeles,19126,61,118,true
1888,user_01888,77,senior,57.04,medium,3.85,24584.1,true,1987-05-09,14220,2021-07-17 02:24:38,3,"home, food, beauty",Main St,New York,65046,96,99,false
1889,user_01889,80,senior,74.19,high,3.79,40554.17,false,1999-01-14,9952,2021-02-09 05:36:41,4,"books, clothing, home, electronics",Washington St,Philadelphia,48493,2,28,true
1891,user_01891,56,senior,48.64,medium,1.36,47332.98,true,1964-10-03,22473,2020-10-08 03:58:38,4,"electronics, sports, home, beauty",Cedar Ln,Chicago,65386,17,72,false
1894,user_01894,24,young,82.79,high,2.37,23622.06,true,2002-01-19,8851,2020-04-26 13:37:58,3,"clothing, books, electronics",Elm Blvd,San Antonio,45903,63,30,false
1895,user_01895,77,senior,40.13,medium,2.02,32753.84,true,1969-03-31,20833,2024-12-14 20:06:22,2,"electronics, toys",Oak Ave,San Antonio,25631,74,117,false
1896,user_01896,31,middle,95.96,high,4.25,30230.81,false,1976-07-28,18157,2022-01-19 07:20:35,4,"beauty, food, home, sports",Elm Blvd,Phoenix,32604,59,1,true
1897,user_01897,39,middle,24.23,low,2.34,-4311.59,true,1962-10-06,23201,2024-09-06 15:48:55,2,"food, sports",Main St,Dallas,83441,62,15,false
1898,user_01898,45,middle,36.06,medium,3.88,2196.11,true,1992-05-21,12381,2023-11-28 05:25:27,1,toys,Washington St,San Antonio,63993,40,103,false
1899,user_01899,61,senior,99.3,high,2.89,39918.0,true,2000-02-07,9563,2020-05-24 21:57:55,2,"beauty, home",Maple Dr,Los Angeles,10152,100,15,true
1900,user_01900,20,young,49.87,medium,4.36,35147.65,true,1981-01-16,16524,2022-04-28 01:33:12,3,"food, books, toys",Washington St,San Antonio,86027,89,111,false
1901,user_01901,29,young,61.57,medium,2.39,41145.33,false,1984-02-19,15395,2022-11-23 07:38:12,4,"books, sports, clothing, toys",Park Ave,Phoenix,80887,61,101,false
1903,user_01903,57,senior,99.17,high,1.9,3002.4,false,1982-12-09,15832,2022-12-08 20:25:24,2,"books, sports",Maple Dr,New York,34366,29,61,false
1904,user_01904,20,young,73.24,high,1.91,-4807.52,false,1973-02-26,19405,2025-07-04 01:53:49,2,"home, sports",Main St,New York,70482,52,122,false
1905,user_01905,30,young,48.22,medium,3.53,25613.28,true,1965-07-19,22184,2026-02-15 08:10:44,3,"sports, beauty, books",Elm Blvd,Los Angeles,26402,99,104,false
1906,user_01906,31,middle,99.29,high,1.52,21967.41,false,1995-11-28,11095,2021-05-10 01:18:58,2,"beauty, clothing",Cedar Ln,Houston,27826,29,127,false
1907,user_01907,32,middle,80.99,high,3.87,39473.13,true,1960-08-14,23984,2024-08-14 17:17:27,3,"food, books, clothing",Maple Dr,Chicago,54173,33,8,true
1908,user_01908,32,middle,88.69,high,1.79,-2572.63,true,1985-03-15,15005,2023-02-14 15:31:15,4,"clothing, beauty, food, sports",Cedar Ln,Dallas,11460,71,3,false
1909,user_01909,51,senior,80.09,high,3.57,12301.07,true,2002-11-03,8563,2023-07-31 21:32:11,4,"electronics, books, toys, sports",Pine Rd,Dallas,38720,38,94,false
1911,user_01911,41,middle,61.67,medium,2.05,47693.21,true,1963-05-30,22965,2021-11-17 11:06:29,4,"beauty, books, toys, home",Park Ave,Houston,94894,28,54,false
1914,user_01914,23,young,89.06,high,1.0,21664.23,true,1987-11-06,14039,2021-03-31 14:00:01,4,"toys, clothing, beauty, electronics",Cedar Ln,Chicago,83336,42,90,false
1915,user_01915,54,senior,67.67,high,2.66,25794.25,false,1990-03-20,13174,2025-01-27 04:21:30,3,"electronics, clothing, home",Washington St,Houston,98736,73,89,false
1916,user_01916,60,senior,65.29,medium,1.79,18195.81,false,1979-06-27,17093,2020-04-07 06:44:45,1,food,Elm Blvd,Phoenix,64363,95,23,false
1918,user_01918,45,middle,66.75,high,1.02,-4237.71,true,1962-12-29,23117,2025-02-17 02:27:35,1,home,Pine Rd,Dallas,45114,71,110,false
1919,user_01919,27,young,41.34,medium,2.22,35327.29,true,2002-01-29,8841,2024-05-16 05:55:41,3,"books, beauty, food",Washington St,New York,67981,12,123,false
1924,user_01924,37,middle,77.45,high,1.93,5068.12,false,1989-08-08,13398,2021-07-03 07:28:11,1,food,Pine Rd,San Antonio,89725,14,91,false
1926,user_01926,65,senior,91.4,high,1.49,34500.65,true,1998-03-22,10250,2020-09-08 20:33:15,2,"food, electronics",Washington St,Phoenix,67841,44,11,true
1927,user_01927,63,senior,50.27,medium,4.7,-5792.21,true,1963-10-21,22821,2022-07-29 10:47:33,1,books,Cedar Ln,San Antonio,51026,67,56,false
1928,user_01928,44,middle,71.46,high,3.65,-9923.83,true,1988-02-25,13928,2022-09-07 16:49:31,1,electronics,Cedar Ln,Houston,58864,22,86,false
1929,user_01929,74,senior,88.43,high,1.27,41334.03,false,2001-10-11,8951,2020-10-21 03:37:15,1,books,Park Ave,Houston,77981,72,14,true
1931,user_01931,22,young,48.3,medium,3.15,28520.62,true,1978-04-20,17526,2026-01-05 23:49:53,2,"books, electronics",Washington St,Dallas,20680,63,25,false
1932,user_01932,22,young,76.24,high,2.12,11180.86,true,1963-10-11,22831,2024-10-13 17:50:35,3,"electronics, books, beauty",Washington St,Los Angeles,30145,28,122,false
1933,user_01933,40,middle,38.54,medium,3.87,5293.2,true,1994-11-13,11475,2023-05-25 23:24:03,1,clothing,Oak Ave,Dallas,75015,89,46,false
1934,user_01934,55,senior,99.66,high,2.48,-5594.08,false,2003-12-29,8142,2025-09-24 08:14:52,1,food,Washington St,Chicago,14302,15,30,false
1935,user_01935,23,young,89.92,high,3.67,-2094.42,true,1979-11-20,16947,2021-08-30 21:59:37,1,food,Washington St,New York,94308,42,91,false
1936,user_01936,25,young,79.07,high,4.26,10450.62,false,2005-04-18,7666,2025-12-18 06:50:21,1,electronics,Park Ave,Chicago,17807,75,99,false
1937,user_01937,40,middle,3.08,low,1.65,-6093.87,true,1979-06-25,17095,2023-08-04 16:57:25,1,clothing,Oak Ave,San Antonio,81771,52,70,false
1939,user_01939,18,young,59.06,medium,4.25,34412.15,true,1997-02-19,10646,2021-02-13 04:28:56,4,"home, food, sports, books",Elm Blvd,Phoenix,46764,77,56,false
1940,user_01940,80,senior,27.42,low,2.22,29909.34,true,1986-01-18,14696,2025-04-11 04:46:25,3,"beauty, toys, books",Elm Blvd,New York,73846,57,110,false
1942,user_01942,63,senior,37.53,medium,3.08,24947.02,true,1972-02-02,19795,2025-11-02 12:19:01,4,"food, home, sports, books",Maple Dr,San Antonio,26182,11,30,false
1943,user_01943,18,young,76.8,high,2.23,21325.6,false,1995-11-20,11103,2024-08-30 19:02:38,4,"beauty, books, electronics, toys",Washington St,San Antonio,27970,51,94,false
1945,user_01945,70,senior,74.28,high,4.32,-9958.74,false,1987-09-18,14088,2025-02-07 18:24:39,4,"clothing, sports, beauty, electronics",Pine Rd,Chicago,36617,47,14,false
1947,user_01947,64,senior,71.78,high,1.49,26271.89,true,1984-04-19,15335,2022-03-13 00:32:38,2,"clothing, toys",Pine Rd,Chicago,41745,36,19,false
1948,user_01948,34,middle,69.47,high,4.2,1810.07,false,2003-03-20,8426,2025-01-12 11:23:51,2,"home, electronics",Pine Rd,New York,80549,97,38,false
1949,user_01949,31,middle,49.21,medium,4.76,41929.63,true,2005-01-21,7753,2020-12-04 19:18:13,1,electronics,Oak Ave,Los Angeles,65978,88,98,false
1950,user_01950,51,senior,77.24,high,4.02,16113.15,true,1989-10-30,13315,2023-01-28 12:28:56,4,"beauty, food, toys, clothing",Maple Dr,Phoenix,31315,54,54,false
1953,user_01953,52,senior,96.99,high,2.2,32406.15,false,1967-02-02,21621,2026-02-24 03:43:29,2,"electronics, books",Washington St,New York,79766,61,80,true
1955,user_01955,18,young,63.56,medium,1.49,38316.16,true,1984-11-18,15122,2022-06-08 01:19:45,3,"food, home, toys",Park Ave,Phoenix,20774,49,78,false
1956,user_01956,22,young,59.52,medium,3.45,18729.49,true,1992-07-06,12335,2021-12-05 14:03:55,2,"sports, food",Elm Blvd,Dallas,50879,75,115,false
1957,user_01957,19,young,75.0,high,3.99,37509.41,false,1980-04-19,16796,2022-07-03 22:58:33,3,"beauty, food, books",Maple Dr,San Antonio,90643,92,91,true
1958,user_01958,50,middle,40.35,medium,4.79,49758.52,true,1970-05-16,20422,2023-02-12 05:29:08,2,"beauty, home",Washington St,Los Angeles,79557,33,55,false
